9562,latitude,longitude,type,residential_population
194,48.7765355029,21.2073141216,dp,8
195,48.7774329519,21.2073141216,dp,8
196,48.7783304009,21.2073141216,dp,8
197,48.77922785,21.2073141216,dp,19
198,48.782817646,21.2073141216,dp,16
199,48.783715095,21.2073141216,dp,2
200,48.7917921362,21.2073141216,dp,1
201,48.7702533598,21.2086619324,dp,21
202,48.7729457068,21.2086619324,dp,3
203,48.7738431558,21.2086619324,dp,2
204,48.7747406049,21.2086619324,dp,3
205,48.7756380539,21.2086619324,dp,3
206,48.7765355029,21.2086619324,dp,3
207,48.7774329519,21.2086619324,dp,3
208,48.7783304009,21.2086619324,dp,5
209,48.781920197,21.2086619324,dp,12
210,48.782817646,21.2086619324,dp,4
211,48.7720482578,21.2100097432,dp,2
212,48.7729457068,21.2100097432,dp,1
213,48.7738431558,21.2100097432,dp,3
214,48.7765355029,21.2100097432,dp,4
215,48.7774329519,21.2100097432,dp,1
216,48.7783304009,21.2100097432,dp,3
217,48.781920197,21.2100097432,dp,4
218,48.7576890735,21.211357554,dp,0
219,48.7585865225,21.211357554,dp,1
220,48.7594839715,21.211357554,dp,1
221,48.7711508088,21.211357554,dp,4
222,48.7720482578,21.211357554,dp,1
223,48.7729457068,21.211357554,dp,3
224,48.7774329519,21.211357554,dp,8
225,48.7783304009,21.211357554,dp,2
226,48.77922785,21.211357554,dp,3
227,48.781022748,21.211357554,dp,3
228,48.781920197,21.211357554,dp,4
229,48.7576890735,21.2127053648,dp,0
230,48.7585865225,21.2127053648,dp,1
231,48.7594839715,21.2127053648,dp,1
232,48.7702533598,21.2127053648,dp,6
233,48.7711508088,21.2127053648,dp,1
234,48.7720482578,21.2127053648,dp,1
235,48.7729457068,21.2127053648,dp,8
236,48.77922785,21.2127053648,dp,10
237,48.780125299,21.2127053648,dp,2
238,48.781022748,21.2127053648,dp,3
239,48.7585865225,21.2140531756,dp,1
240,48.7594839715,21.2140531756,dp,1
241,48.7603814205,21.2140531756,dp,1
242,48.7693559107,21.2140531756,dp,8
243,48.7702533598,21.2140531756,dp,1
244,48.7711508088,21.2140531756,dp,1
245,48.7720482578,21.2140531756,dp,3
246,48.781022748,21.2140531756,dp,5
247,48.7603814205,21.2154009864,dp,1
248,48.7612788696,21.2154009864,dp,1
249,48.7621763186,21.2154009864,dp,1
250,48.7693559107,21.2154009864,dp,4
251,48.7702533598,21.2154009864,dp,1
252,48.7711508088,21.2154009864,dp,1
253,48.7720482578,21.2154009864,dp,6
254,48.781022748,21.2154009864,dp,6
255,48.7621763186,21.2167487972,dp,1
256,48.7693559107,21.2167487972,dp,2
257,48.7702533598,21.2167487972,dp,1
258,48.7711508088,21.2167487972,dp,1
259,48.7720482578,21.2167487972,dp,4
260,48.781022748,21.2167487972,dp,3
261,48.781920197,21.2167487972,dp,2
262,48.7666635637,21.2180966081,dp,2
263,48.7675610127,21.2180966081,dp,1
264,48.7684584617,21.2180966081,dp,1
265,48.7720482578,21.2180966081,dp,1
266,48.781920197,21.2180966081,dp,0
267,48.7630737676,21.2194444189,dp,1
268,48.7639712166,21.2194444189,dp,1
269,48.7657661147,21.2194444189,dp,1
270,48.7666635637,21.2194444189,dp,1
271,48.7675610127,21.2194444189,dp,1
272,48.7684584617,21.2194444189,dp,1
273,48.7711508088,21.2194444189,dp,1
274,48.7720482578,21.2194444189,dp,2
275,48.781920197,21.2194444189,dp,0
276,48.782817646,21.2194444189,dp,1
277,48.7621763186,21.2207922297,dp,1
278,48.7630737676,21.2207922297,dp,1
279,48.7639712166,21.2207922297,dp,1
280,48.7657661147,21.2207922297,dp,1
281,48.7666635637,21.2207922297,dp,1
282,48.7675610127,21.2207922297,dp,1
283,48.7684584617,21.2207922297,dp,1
284,48.7693559107,21.2207922297,dp,1
285,48.7702533598,21.2207922297,dp,1
286,48.7711508088,21.2207922297,dp,1
287,48.780125299,21.2207922297,dp,0
288,48.781022748,21.2207922297,dp,0
289,48.782817646,21.2207922297,dp,0
290,48.7621763186,21.2221400405,dp,1
291,48.7630737676,21.2221400405,dp,1
292,48.7639712166,21.2221400405,dp,1
293,48.7648686656,21.2221400405,dp,1
294,48.7657661147,21.2221400405,dp,1
295,48.7666635637,21.2221400405,dp,1
296,48.7675610127,21.2221400405,dp,1
297,48.7684584617,21.2221400405,dp,1
298,48.7693559107,21.2221400405,dp,1
299,48.780125299,21.2221400405,dp,0
300,48.781022748,21.2221400405,dp,0
301,48.782817646,21.2221400405,dp,0
302,48.7612788696,21.2234878513,dp,1
303,48.7621763186,21.2234878513,dp,1
304,48.7630737676,21.2234878513,dp,1
305,48.7639712166,21.2234878513,dp,1
306,48.7648686656,21.2234878513,dp,1
307,48.7666635637,21.2234878513,dp,1
308,48.7675610127,21.2234878513,dp,1
309,48.7684584617,21.2234878513,dp,1
310,48.7738431558,21.2234878513,dp,3
311,48.782817646,21.2234878513,dp,0
312,48.7612788696,21.2248356621,dp,1
313,48.7621763186,21.2248356621,dp,1
314,48.7630737676,21.2248356621,dp,1
315,48.7639712166,21.2248356621,dp,1
316,48.7666635637,21.2248356621,dp,3
317,48.7675610127,21.2248356621,dp,1
318,48.782817646,21.2248356621,dp,0
319,48.7621763186,21.2261834729,dp,1
320,48.7630737676,21.2261834729,dp,1
321,48.7639712166,21.2261834729,dp,7
322,48.782817646,21.2261834729,dp,0
323,48.782817646,21.2275312837,dp,0
324,48.783715095,21.2275312837,dp,0
325,48.7811943304,21.1219894564,dp,1
326,48.7811943304,21.123345094,dp,1
327,48.7820874782,21.123345094,dp,1
328,48.7820874782,21.1247007316,dp,1
329,48.782980626,21.1247007316,dp,1
330,48.782980626,21.1260563692,dp,1
331,48.7838737739,21.1260563692,dp,1
332,48.7847669217,21.1260563692,dp,1
333,48.7811943304,21.1274120068,dp,1
334,48.782980626,21.1274120068,dp,1
335,48.7838737739,21.1274120068,dp,1
336,48.7820874782,21.1287676444,dp,1
337,48.782980626,21.1287676444,dp,1
338,48.7820874782,21.1301232821,dp,1
339,48.7669039652,21.1314789197,dp,3
340,48.7811943304,21.1314789197,dp,1
341,48.7820874782,21.1314789197,dp,1
342,48.767797113,21.1328345573,dp,1
343,48.7686902608,21.1328345573,dp,1
344,48.7695834086,21.1328345573,dp,3
345,48.7811943304,21.1328345573,dp,1
346,48.767797113,21.1341901949,dp,1
347,48.7686902608,21.1341901949,dp,1
348,48.7695834086,21.1341901949,dp,4
349,48.7803011826,21.1341901949,dp,1
350,48.7811943304,21.1341901949,dp,0
351,48.767797113,21.1355458325,dp,2
352,48.7785148869,21.1355458325,dp,1
353,48.7794080347,21.1355458325,dp,0
354,48.7803011826,21.1355458325,dp,0
355,48.767797113,21.1369014701,dp,2
356,48.7686902608,21.1369014701,dp,2
357,48.7749422956,21.1369014701,dp,5
358,48.7758354434,21.1369014701,dp,1
359,48.7767285913,21.1369014701,dp,0
360,48.7776217391,21.1369014701,dp,0
361,48.7785148869,21.1369014701,dp,0
362,48.767797113,21.1382571077,dp,1
363,48.7686902608,21.1382571077,dp,1
364,48.7749422956,21.1382571077,dp,2
365,48.7758354434,21.1382571077,dp,0
366,48.767797113,21.1396127454,dp,3
367,48.7686902608,21.1396127454,dp,1
368,48.7695834086,21.1396127454,dp,1
369,48.7704765565,21.1396127454,dp,2
370,48.7758354434,21.1396127454,dp,1
371,48.7767285913,21.1396127454,dp,0
372,48.7776217391,21.1396127454,dp,0
373,48.7785148869,21.1396127454,dp,0
374,48.7794080347,21.1396127454,dp,0
375,48.7704765565,21.140968383,dp,1
376,48.7713697043,21.140968383,dp,1
377,48.7722628521,21.140968383,dp,2
378,48.7776217391,21.140968383,dp,0
379,48.7785148869,21.140968383,dp,0
380,48.7794080347,21.140968383,dp,0
381,48.7803011826,21.140968383,dp,0
382,48.7811943304,21.140968383,dp,0
383,48.7722628521,21.1423240206,dp,1
384,48.773156,21.1423240206,dp,1
385,48.7740491478,21.1423240206,dp,1
386,48.7749422956,21.1423240206,dp,1
387,48.7758354434,21.1423240206,dp,0
388,48.7767285913,21.1423240206,dp,0
389,48.7776217391,21.1423240206,dp,0
390,48.7803011826,21.1423240206,dp,0
391,48.7811943304,21.1423240206,dp,0
392,48.7776217391,21.1436796582,dp,0
393,48.7785148869,21.1436796582,dp,0
394,48.7794080347,21.1436796582,dp,0
395,48.7803011826,21.1436796582,dp,0
396,48.7776217391,21.1450352958,dp,0
397,48.7767285913,21.1463909334,dp,0
398,48.7776217391,21.1463909334,dp,0
399,48.7695834086,21.1477465711,dp,0
400,48.7704765565,21.1477465711,dp,0
401,48.7713697043,21.1477465711,dp,0
402,48.7722628521,21.1477465711,dp,0
403,48.773156,21.1477465711,dp,0
404,48.7740491478,21.1477465711,dp,0
405,48.7749422956,21.1477465711,dp,0
406,48.7758354434,21.1477465711,dp,0
407,48.7767285913,21.1477465711,dp,0
408,48.7704765565,21.1491022087,dp,0
409,48.7704765565,21.1504578463,dp,0
410,48.7704765565,21.1518134839,dp,0
411,48.7713697043,21.1518134839,dp,0
412,48.7704765565,21.1531691215,dp,0
413,48.7713697043,21.1531691215,dp,0
414,48.7695834086,21.1545247591,dp,0
415,48.7704765565,21.1545247591,dp,0
416,48.7695834086,21.1558803967,dp,0
417,48.7686902608,21.1572360344,dp,0
418,48.7695834086,21.1572360344,dp,0
419,48.7686902608,21.158591672,dp,0
420,48.7695834086,21.158591672,dp,0
421,48.7695834086,21.1599473096,dp,0
422,48.7704765565,21.1599473096,dp,0
423,48.7704765565,21.1613029472,dp,0
424,48.7713697043,21.1613029472,dp,0
425,48.7713697043,21.1626585848,dp,0
426,48.7722628521,21.1626585848,dp,0
427,48.7954846956,21.1626585848,dp,0
428,48.7722628521,21.1640142224,dp,0
429,48.7642245217,21.16536986,dp,0
430,48.7651176695,21.16536986,dp,0
431,48.7660108173,21.16536986,dp,0
432,48.7669039652,21.16536986,dp,0
433,48.7713697043,21.16536986,dp,0
434,48.7722628521,21.16536986,dp,0
435,48.7642245217,21.1667254977,dp,0
436,48.7651176695,21.1667254977,dp,0
437,48.7669039652,21.1667254977,dp,0
438,48.767797113,21.1667254977,dp,0
439,48.7686902608,21.1667254977,dp,0
440,48.7695834086,21.1667254977,dp,0
441,48.7704765565,21.1667254977,dp,0
442,48.7713697043,21.1667254977,dp,0
443,48.7651176695,21.1680811353,dp,0
444,48.7686902608,21.1680811353,dp,0
445,48.7320711999,21.1694367729,dp,0
446,48.7651176695,21.1694367729,dp,0
447,48.7660108173,21.1694367729,dp,0
448,48.7669039652,21.1694367729,dp,0
449,48.7320711999,21.1707924105,dp,0
450,48.7660108173,21.1707924105,dp,0
451,48.7669039652,21.1707924105,dp,0
452,48.767797113,21.1707924105,dp,0
453,48.7320711999,21.1721480481,dp,0
454,48.7651176695,21.1721480481,dp,0
455,48.7660108173,21.1721480481,dp,0
456,48.7669039652,21.1721480481,dp,0
457,48.7320711999,21.1735036857,dp,0
458,48.7615450782,21.1735036857,dp,0
459,48.762438226,21.1735036857,dp,0
460,48.7633313739,21.1735036857,dp,0
461,48.7642245217,21.1735036857,dp,0
462,48.7651176695,21.1735036857,dp,0
463,48.7669039652,21.1735036857,dp,0
464,48.767797113,21.1735036857,dp,0
465,48.7311780521,21.1748593233,dp,1
466,48.7615450782,21.1748593233,dp,0
467,48.762438226,21.1748593233,dp,0
468,48.7633313739,21.1748593233,dp,0
469,48.7651176695,21.1748593233,dp,0
470,48.7660108173,21.1748593233,dp,0
471,48.7669039652,21.1748593233,dp,0
472,48.7311780521,21.176214961,dp,1
473,48.7615450782,21.176214961,dp,0
474,48.762438226,21.176214961,dp,0
475,48.7633313739,21.176214961,dp,0
476,48.7651176695,21.176214961,dp,0
477,48.7660108173,21.176214961,dp,0
478,48.7311780521,21.1775705986,dp,1
479,48.7320711999,21.1775705986,dp,1
480,48.7606519304,21.1775705986,dp,0
481,48.7615450782,21.1775705986,dp,0
482,48.762438226,21.1775705986,dp,0
483,48.7633313739,21.1775705986,dp,0
484,48.7311780521,21.1789262362,dp,1
485,48.7320711999,21.1789262362,dp,1
486,48.7329643478,21.1789262362,dp,1
487,48.7597587826,21.1789262362,dp,0
488,48.7606519304,21.1789262362,dp,0
489,48.7615450782,21.1789262362,dp,0
490,48.7311780521,21.1802818738,dp,1
491,48.7320711999,21.1802818738,dp,1
492,48.7329643478,21.1802818738,dp,1
493,48.7597587826,21.1802818738,dp,0
494,48.7606519304,21.1802818738,dp,0
495,48.7615450782,21.1802818738,dp,0
496,48.7311780521,21.1816375114,dp,1
497,48.7320711999,21.1816375114,dp,1
498,48.7329643478,21.1816375114,dp,1
499,48.7588656347,21.1816375114,dp,0
500,48.7597587826,21.1816375114,dp,0
501,48.7606519304,21.1816375114,dp,0
502,48.7588656347,21.182993149,dp,0
503,48.7597587826,21.182993149,dp,0
504,48.7606519304,21.182993149,dp,0
505,48.7588656347,21.1843487866,dp,0
506,48.7597587826,21.1843487866,dp,0
507,48.7579724869,21.1857044243,dp,0
508,48.7588656347,21.1857044243,dp,0
509,48.7597587826,21.1857044243,dp,0
510,48.7579724869,21.1870600619,dp,0
511,48.7588656347,21.1870600619,dp,0
512,48.7597587826,21.1870600619,dp,1
513,48.7570793391,21.1884156995,dp,0
514,48.7579724869,21.1884156995,dp,0
515,48.7588656347,21.1884156995,dp,1
516,48.7561861913,21.1897713371,dp,0
517,48.7570793391,21.1897713371,dp,0
518,48.7579724869,21.1897713371,dp,6
519,48.7561861913,21.1911269747,dp,1
520,48.7561861913,21.1924826123,dp,2
521,48.7552930434,21.19383825,dp,3
522,48.7561861913,21.19383825,dp,4
523,48.7552930434,21.1951938876,dp,1
524,48.7284986086,21.1965495252,dp,3
525,48.7293917565,21.1965495252,dp,0
526,48.7302849043,21.1965495252,dp,0
527,48.7401095304,21.1965495252,dp,2
528,48.7543998956,21.1965495252,dp,2
529,48.7552930434,21.1965495252,dp,1
530,48.7293917565,21.1979051628,dp,25
531,48.7535067478,21.1979051628,dp,1
532,48.7543998956,21.1979051628,dp,1
533,48.7570793391,21.1979051628,dp,1
534,48.7579724869,21.1979051628,dp,1
535,48.7588656347,21.1979051628,dp,1
536,48.7597587826,21.1979051628,dp,1
537,48.7606519304,21.1979051628,dp,1
538,48.7615450782,21.1979051628,dp,28
539,48.7481478608,21.1992608004,dp,8
540,48.7526136,21.1992608004,dp,1
541,48.7535067478,21.1992608004,dp,1
542,48.7570793391,21.1992608004,dp,1
543,48.7526136,21.200616438,dp,1
544,48.7526136,21.2019720756,dp,0
545,48.7481478608,21.2033277133,dp,11
546,48.7517204521,21.2033277133,dp,1
547,48.7526136,21.2033277133,dp,0
548,48.747254713,21.2046833509,dp,9
549,48.7481478608,21.2046833509,dp,2
550,48.7508273043,21.2046833509,dp,1
551,48.7517204521,21.2046833509,dp,0
552,48.7311780521,21.2060389885,dp,0
553,48.7320711999,21.2060389885,dp,0
554,48.7463615652,21.2060389885,dp,9
555,48.747254713,21.2060389885,dp,1
556,48.7481478608,21.2060389885,dp,2
557,48.7508273043,21.2060389885,dp,1
558,48.7517204521,21.2060389885,dp,0
559,48.7311780521,21.2073946261,dp,0
560,48.7320711999,21.2073946261,dp,0
561,48.7454684173,21.2073946261,dp,6
562,48.7463615652,21.2073946261,dp,1
563,48.747254713,21.2073946261,dp,1
564,48.7481478608,21.2073946261,dp,1
565,48.7490410086,21.2073946261,dp,1
566,48.7499341565,21.2073946261,dp,1
567,48.7517204521,21.2073946261,dp,0
568,48.7311780521,21.2087502637,dp,0
569,48.7320711999,21.2087502637,dp,0
570,48.7329643478,21.2087502637,dp,0
571,48.7338574956,21.2087502637,dp,0
572,48.7436821217,21.2087502637,dp,8
573,48.7445752695,21.2087502637,dp,2
574,48.7454684173,21.2087502637,dp,2
575,48.7463615652,21.2087502637,dp,2
576,48.747254713,21.2087502637,dp,3
577,48.7481478608,21.2087502637,dp,4
578,48.7499341565,21.2087502637,dp,2
579,48.7517204521,21.2087502637,dp,0
580,48.7293917565,21.2101059013,dp,0
581,48.7302849043,21.2101059013,dp,0
582,48.7311780521,21.2101059013,dp,0
583,48.7320711999,21.2101059013,dp,0
584,48.741895826,21.2101059013,dp,2
585,48.7427889739,21.2101059013,dp,2
586,48.7436821217,21.2101059013,dp,2
587,48.7445752695,21.2101059013,dp,2
588,48.7454684173,21.2101059013,dp,3
589,48.7499341565,21.2101059013,dp,4
590,48.7508273043,21.2101059013,dp,0
591,48.7517204521,21.2101059013,dp,0
592,48.7526136,21.2101059013,dp,0
593,48.7284986086,21.2114615389,dp,14
594,48.7293917565,21.2114615389,dp,0
595,48.7302849043,21.2114615389,dp,0
596,48.7427889739,21.2114615389,dp,3
597,48.7436821217,21.2114615389,dp,2
598,48.7445752695,21.2114615389,dp,2
599,48.7454684173,21.2114615389,dp,3
600,48.7517204521,21.2114615389,dp,1
601,48.7526136,21.2114615389,dp,0
602,48.7535067478,21.2114615389,dp,0
603,48.7284986086,21.2128171766,dp,0
604,48.7427889739,21.2128171766,dp,3
605,48.7436821217,21.2128171766,dp,2
606,48.7445752695,21.2128171766,dp,2
607,48.7454684173,21.2128171766,dp,2
608,48.7463615652,21.2128171766,dp,2
609,48.747254713,21.2128171766,dp,3
610,48.7481478608,21.2128171766,dp,6
611,48.7517204521,21.2128171766,dp,1
612,48.7535067478,21.2128171766,dp,0
613,48.7276054608,21.2141728142,dp,26
614,48.7284986086,21.2141728142,dp,0
615,48.741895826,21.2141728142,dp,1
616,48.7427889739,21.2141728142,dp,2
617,48.7436821217,21.2141728142,dp,2
618,48.7445752695,21.2141728142,dp,2
619,48.7454684173,21.2141728142,dp,2
620,48.7463615652,21.2141728142,dp,2
621,48.747254713,21.2141728142,dp,2
622,48.7481478608,21.2141728142,dp,3
623,48.7508273043,21.2141728142,dp,1
624,48.7517204521,21.2141728142,dp,0
625,48.7526136,21.2141728142,dp,0
626,48.7535067478,21.2141728142,dp,0
627,48.726712313,21.2155284518,dp,48
628,48.7276054608,21.2155284518,dp,0
629,48.741895826,21.2155284518,dp,1
630,48.7427889739,21.2155284518,dp,2
631,48.7436821217,21.2155284518,dp,2
632,48.7445752695,21.2155284518,dp,2
633,48.7454684173,21.2155284518,dp,2
634,48.7463615652,21.2155284518,dp,2
635,48.747254713,21.2155284518,dp,2
636,48.7481478608,21.2155284518,dp,3
637,48.7508273043,21.2155284518,dp,1
638,48.7526136,21.2155284518,dp,0
639,48.7249260173,21.2168840894,dp,9
640,48.7258191652,21.2168840894,dp,0
641,48.726712313,21.2168840894,dp,0
642,48.741895826,21.2168840894,dp,1
643,48.7427889739,21.2168840894,dp,1
644,48.7436821217,21.2168840894,dp,3
645,48.7463615652,21.2168840894,dp,4
646,48.747254713,21.2168840894,dp,3
647,48.7481478608,21.2168840894,dp,4
648,48.7508273043,21.2168840894,dp,1
649,48.7526136,21.2168840894,dp,1
650,48.7597587826,21.2168840894,dp,1
651,48.7606519304,21.2168840894,dp,1
652,48.7615450782,21.2168840894,dp,1
653,48.7249260173,21.218239727,dp,10
654,48.7401095304,21.218239727,dp,4
655,48.7410026782,21.218239727,dp,1
656,48.741895826,21.218239727,dp,1
657,48.7427889739,21.218239727,dp,1
658,48.7508273043,21.218239727,dp,2
659,48.7526136,21.218239727,dp,1
660,48.7552930434,21.218239727,dp,4
661,48.7597587826,21.218239727,dp,2
662,48.7606519304,21.218239727,dp,1
663,48.7615450782,21.218239727,dp,1
664,48.762438226,21.218239727,dp,1
665,48.726712313,21.2195953646,dp,0
666,48.7311780521,21.2195953646,dp,0
667,48.7338574956,21.2195953646,dp,8
668,48.7392163826,21.2195953646,dp,4
669,48.7401095304,21.2195953646,dp,1
670,48.7410026782,21.2195953646,dp,1
671,48.741895826,21.2195953646,dp,1
672,48.7427889739,21.2195953646,dp,1
673,48.7436821217,21.2195953646,dp,7
674,48.7508273043,21.2195953646,dp,3
675,48.7517204521,21.2195953646,dp,1
676,48.7526136,21.2195953646,dp,1
677,48.7543998956,21.2195953646,dp,1
678,48.7552930434,21.2195953646,dp,2
679,48.7597587826,21.2195953646,dp,1
680,48.7606519304,21.2195953646,dp,1
681,48.7615450782,21.2195953646,dp,1
682,48.762438226,21.2195953646,dp,1
683,48.726712313,21.2209510022,dp,0
684,48.7276054608,21.2209510022,dp,0
685,48.7311780521,21.2209510022,dp,0
686,48.7338574956,21.2209510022,dp,2
687,48.7383232347,21.2209510022,dp,3
688,48.7392163826,21.2209510022,dp,1
689,48.7401095304,21.2209510022,dp,1
690,48.7410026782,21.2209510022,dp,1
691,48.741895826,21.2209510022,dp,1
692,48.7427889739,21.2209510022,dp,2
693,48.7508273043,21.2209510022,dp,3
694,48.7517204521,21.2209510022,dp,1
695,48.7526136,21.2209510022,dp,1
696,48.7543998956,21.2209510022,dp,1
697,48.7552930434,21.2209510022,dp,1
698,48.7588656347,21.2209510022,dp,3
699,48.7597587826,21.2209510022,dp,1
700,48.7606519304,21.2209510022,dp,1
701,48.7615450782,21.2209510022,dp,1
702,48.762438226,21.2209510022,dp,1
703,48.7258191652,21.2223066399,dp,0
704,48.726712313,21.2223066399,dp,0
705,48.7276054608,21.2223066399,dp,0
706,48.7293917565,21.2223066399,dp,0
707,48.7302849043,21.2223066399,dp,0
708,48.7311780521,21.2223066399,dp,0
709,48.7320711999,21.2223066399,dp,0
710,48.7338574956,21.2223066399,dp,1
711,48.7347506434,21.2223066399,dp,1
712,48.7356437913,21.2223066399,dp,2
713,48.7365369391,21.2223066399,dp,2
714,48.7383232347,21.2223066399,dp,1
715,48.7392163826,21.2223066399,dp,1
716,48.7401095304,21.2223066399,dp,1
717,48.7410026782,21.2223066399,dp,1
718,48.741895826,21.2223066399,dp,1
719,48.7427889739,21.2223066399,dp,4
720,48.7508273043,21.2223066399,dp,1
721,48.7517204521,21.2223066399,dp,1
722,48.7543998956,21.2223066399,dp,1
723,48.7552930434,21.2223066399,dp,2
724,48.7597587826,21.2223066399,dp,1
725,48.7606519304,21.2223066399,dp,1
726,48.7615450782,21.2223066399,dp,1
727,48.762438226,21.2223066399,dp,1
728,48.7249260173,21.2236622775,dp,12
729,48.7258191652,21.2236622775,dp,0
730,48.7276054608,21.2236622775,dp,0
731,48.7284986086,21.2236622775,dp,0
732,48.7293917565,21.2236622775,dp,0
733,48.7302849043,21.2236622775,dp,0
734,48.7311780521,21.2236622775,dp,0
735,48.7320711999,21.2236622775,dp,0
736,48.7329643478,21.2236622775,dp,1
737,48.7338574956,21.2236622775,dp,1
738,48.7347506434,21.2236622775,dp,1
739,48.7356437913,21.2236622775,dp,2
740,48.7383232347,21.2236622775,dp,3
741,48.7392163826,21.2236622775,dp,1
742,48.7401095304,21.2236622775,dp,1
743,48.7410026782,21.2236622775,dp,1
744,48.741895826,21.2236622775,dp,1
745,48.7427889739,21.2236622775,dp,4
746,48.7499341565,21.2236622775,dp,7
747,48.7508273043,21.2236622775,dp,1
748,48.7517204521,21.2236622775,dp,1
749,48.7535067478,21.2236622775,dp,1
750,48.7543998956,21.2236622775,dp,1
751,48.7552930434,21.2236622775,dp,2
752,48.7597587826,21.2236622775,dp,1
753,48.7606519304,21.2236622775,dp,1
754,48.7615450782,21.2236622775,dp,1
755,48.7249260173,21.2250179151,dp,23
756,48.7258191652,21.2250179151,dp,9
757,48.726712313,21.2250179151,dp,9
758,48.7276054608,21.2250179151,dp,9
759,48.7284986086,21.2250179151,dp,9
760,48.7293917565,21.2250179151,dp,9
761,48.7302849043,21.2250179151,dp,9
762,48.7311780521,21.2250179151,dp,9
763,48.7320711999,21.2250179151,dp,9
764,48.7329643478,21.2250179151,dp,8
765,48.7338574956,21.2250179151,dp,1
766,48.7347506434,21.2250179151,dp,2
767,48.7401095304,21.2250179151,dp,5
768,48.7410026782,21.2250179151,dp,1
769,48.741895826,21.2250179151,dp,1
770,48.7427889739,21.2250179151,dp,5
771,48.7499341565,21.2250179151,dp,4
772,48.7508273043,21.2250179151,dp,1
773,48.7526136,21.2250179151,dp,1
774,48.7535067478,21.2250179151,dp,1
775,48.7543998956,21.2250179151,dp,1
776,48.7552930434,21.2250179151,dp,2
777,48.7588656347,21.2250179151,dp,2
778,48.7597587826,21.2250179151,dp,1
779,48.7606519304,21.2250179151,dp,1
780,48.7615450782,21.2250179151,dp,1
781,48.7633313739,21.2250179151,dp,1
782,48.7642245217,21.2250179151,dp,2
783,48.7249260173,21.2263735527,dp,27
784,48.7258191652,21.2263735527,dp,17
785,48.726712313,21.2263735527,dp,18
786,48.7276054608,21.2263735527,dp,18
787,48.7284986086,21.2263735527,dp,18
788,48.7293917565,21.2263735527,dp,18
789,48.7302849043,21.2263735527,dp,18
790,48.7311780521,21.2263735527,dp,18
791,48.7320711999,21.2263735527,dp,18
792,48.7329643478,21.2263735527,dp,16
793,48.7338574956,21.2263735527,dp,1
794,48.7347506434,21.2263735527,dp,2
795,48.7365369391,21.2263735527,dp,11
796,48.741895826,21.2263735527,dp,2
797,48.7427889739,21.2263735527,dp,3
798,48.7499341565,21.2263735527,dp,2
799,48.7508273043,21.2263735527,dp,1
800,48.7517204521,21.2263735527,dp,1
801,48.7526136,21.2263735527,dp,1
802,48.7535067478,21.2263735527,dp,1
803,48.7588656347,21.2263735527,dp,2
804,48.7597587826,21.2263735527,dp,1
805,48.7606519304,21.2263735527,dp,1
806,48.7615450782,21.2263735527,dp,1
807,48.762438226,21.2263735527,dp,1
808,48.7633313739,21.2263735527,dp,1
809,48.7249260173,21.2277291903,dp,27
810,48.7258191652,21.2277291903,dp,17
811,48.726712313,21.2277291903,dp,18
812,48.7276054608,21.2277291903,dp,18
813,48.7284986086,21.2277291903,dp,18
814,48.7293917565,21.2277291903,dp,18
815,48.7302849043,21.2277291903,dp,18
816,48.7311780521,21.2277291903,dp,18
817,48.7320711999,21.2277291903,dp,18
818,48.7329643478,21.2277291903,dp,16
819,48.7338574956,21.2277291903,dp,1
820,48.7347506434,21.2277291903,dp,3
821,48.7410026782,21.2277291903,dp,9
822,48.7436821217,21.2277291903,dp,8
823,48.7490410086,21.2277291903,dp,7
824,48.7499341565,21.2277291903,dp,1
825,48.7508273043,21.2277291903,dp,1
826,48.7517204521,21.2277291903,dp,1
827,48.7526136,21.2277291903,dp,1
828,48.7535067478,21.2277291903,dp,1
829,48.7543998956,21.2277291903,dp,2
830,48.7588656347,21.2277291903,dp,2
831,48.7597587826,21.2277291903,dp,1
832,48.7606519304,21.2277291903,dp,1
833,48.7615450782,21.2277291903,dp,1
834,48.762438226,21.2277291903,dp,3
835,48.7249260173,21.2290848279,dp,27
836,48.7258191652,21.2290848279,dp,17
837,48.726712313,21.2290848279,dp,18
838,48.7276054608,21.2290848279,dp,18
839,48.7284986086,21.2290848279,dp,18
840,48.7293917565,21.2290848279,dp,18
841,48.7302849043,21.2290848279,dp,18
842,48.7311780521,21.2290848279,dp,18
843,48.7320711999,21.2290848279,dp,18
844,48.7329643478,21.2290848279,dp,16
845,48.7338574956,21.2290848279,dp,1
846,48.7347506434,21.2290848279,dp,3
847,48.7427889739,21.2290848279,dp,2
848,48.7436821217,21.2290848279,dp,3
849,48.7490410086,21.2290848279,dp,4
850,48.7499341565,21.2290848279,dp,1
851,48.7508273043,21.2290848279,dp,1
852,48.7517204521,21.2290848279,dp,1
853,48.7526136,21.2290848279,dp,1
854,48.7535067478,21.2290848279,dp,1
855,48.7579724869,21.2290848279,dp,2
856,48.7588656347,21.2290848279,dp,1
857,48.7597587826,21.2290848279,dp,1
858,48.7606519304,21.2290848279,dp,1
859,48.7615450782,21.2290848279,dp,2
860,48.762438226,21.2290848279,dp,17
861,48.7240328695,21.2304404655,dp,38
862,48.7249260173,21.2304404655,dp,22
863,48.7258191652,21.2304404655,dp,14
864,48.726712313,21.2304404655,dp,18
865,48.7276054608,21.2304404655,dp,18
866,48.7284986086,21.2304404655,dp,18
